mName,Hash
l12_m04_a05_1001,2207020356
l12_m04_a05_1003,1837241448
l12_m04_a05_1007,1794101361
l12_m04_a05_1201,2148049194
l12_m04_a05_1203,1845936134
l12_m04_a05_1205,2271569203
l12_m04_a05_1207,1768621087
l12_m04_a05_1901,2354925259
l12_m04_a06_1005,41272307
l12_m04_a06_1309,159723905
l12_m04_a06_1901,180960357
l12_m04_a06_2001,397256708
l12_m04_a06_2103,4167148319
l12_m04_a06_9921,4249581064
l12_m04_a07_1005,3374911574
l12_m04_a07_1203,600727821
l12_m04_a09_1203,432275581
l12_m05_a01_0203,2733215307
l12_m05_a01_0701,1244409228
l12_m05_a01_0707,2739898553
l12_m05_a01_2101,3836254645
l12_m05_a03_0701,132418695
l12_m05_a03_0703,3924487595
l12_m05_a03_9911,1768546118
l12_m05_a04_0701,451001407
l12_m05_a04_0705,495745062
l12_m05_a04_0707,4085389578
l12_m05_a04_1607,1258034264
l12_m05_a04_2105,3003698207
l12_m05_a05_0705,3603999619
l12_m05_a05_0707,954124975
l12_m05_a05_1603,2261582820
l12_m05_a05_1607,2174797821
l12_m05_a05_1707,2153950666
l12_m05_a05_1907,2331803840
l12_m05_a05_2003,2432028856
l12_m05_a06_0701,1462312244
l12_m05_a06_0703,3106372632
l12_m05_a06_0705,1346689325
l12_m05_a06_2001,4168074042
l12_m05_a06_2003,375497238
l12_m05_a06_2005,4278322979
l12_m05_a06_2007,286025231
l12_m05_a06_2101,4188907789
l12_m05_a06_2103,396609569
l12_m05_a06_2105,4274023700
l12_m05_a06_2107,281939000
l12_m05_a07_2003,3711791539
l12_m05_a07_9925,3736603274
l12_m05_a08_1907,912429854
l12_m05_a09_9927,180095702
l12_m12_a01_1303,952453024
l12_m12_a02_1301,1348424738
l12_m12_a02_1305,1462931515
l12_m12_a02_1307,3107778839
l12_m12_a02_1601,1452578505
l12_m12_a03_1303,1963845291
l12_m12_a04_1307,1868894730
l12_m12_a04_1601,2160948692
l12_m12_a05_1301,1297769626
l12_m12_a05_1305,1245159555
l12_m12_a05_1607,2733769540
l12_m12_a06_1301,3419280948
l12_m12_a06_9919,338494078
l12_m12_a07_1601,106497914
l12_m12_a07_1603,3898041942
l12_m12_a07_1605,20235107
l12_m12_a07_1607,4013597263
l12_m12_a08_1307,413651569
l12_m12_a08_1605,4032983478
l12_m12_a08_9901,971496061
l12_m12_a09_1309,876817619
l12_m12_a09_1605,993960467
l12_m15_a01_0308,4118274612
l12_m15_a01_0602,325700033
l12_m15_a02_0304,2052447409
l12_m15_a02_0308,1944293530
l12_m15_a02_0402,2524540673
l12_m15_a02_0406,2434050840
l12_m15_a02_0602,2516433775
l12_m15_a02_0604,2090737242
l12_m15_a02_0606,2458943350
l12_m15_a02_0608,1965576817
l12_m15_a02_0704,2103211117
l12_m15_a02_0906,2580297803
l12_m15_a02_1004,3232695693
l12_m15_a02_1008,3373877670
l12_m15_a02_1106,795020950
l12_m15_a02_1206,757444815
l12_m15_a03_0302,1483385377
l12_m15_a03_0304,2970160916
l12_m15_a03_0308,3099542335
l12_m15_a03_0402,1562754212
l12_m15_a03_0602,1587636426
l12_m15_a03_0604,3082997247
l12_m15_a03_0606,1506585811
l12_m15_a03_0704,3053496264
l12_m15_a03_1108,59240500
l12_m15_a03_1304,162883697
l12_m15_a03_1306,3887794525
l12_m15_a03_1310,398695721
l12_m15_a03_1604,259959450
l12_m15_a03_1708,118131846
l12_m15_a03_1804,98600848
l12_m15_a03_1808,207014843
l12_m15_a03_1904,69397927
l12_m15_a03_2008,284177901
l12_m15_a03_2102,4058494660
l12_m15_a04_0304,2886483884
l12_m15_a04_0306,1107451520
l12_m15_a04_0404,2839750953
l12_m15_a04_0410,3073760369
l12_m15_a04_0604,2865233223
l12_m15_a04_0606,1154063467
l12_m15_a04_1208,482639573
l12_m15_a04_1310,180792721
l12_m15_a04_1804,417707816
l12_m15_a04_1808,290716419
l12_m15_a04_1902,4031019050
l12_m15_a04_1904,422042911
l12_m15_a04_1906,4146707507
l12_m15_a04_1908,277975348
l12_m15_a04_2008,234161493
l12_m15_a04_9906,849188060
l12_m15_a04_9910,3269787816
l12_m15_a05_0304,1733356553
l12_m15_a05_0306,2304675109
l12_m15_a05_0308,1860608034
l12_m15_a05_0410,2087260116
l12_m15_a05_0602,2297990103
l12_m15_a05_0606,2408927182
l12_m15_a05_0608,1747804873
l12_m15_a05_0906,2227767539
l12_m15_a05_1302,915353177
l12_m15_a05_1306,836954688
l12_m15_a05_1308,3596273479
l12_m15_a05_1604,3643230599
l12_m15_a05_1804,3552142477
l12_m15_a05_1808,3658426534
l12_m15_a05_1908,3687662225
l12_m15_a05_2008,3333019376
l12_m15_a05_2108,3345726663
l12_m15_a06_0302,145177490
l12_m15_a06_0306,264961931
l12_m15_a06_0604,3876543564
l12_m15_a06_1808,1553685000
l12_m15_a06_9924,2741843577
l12_m15_a09_0302,4193356103
l12_m15_a09_0408,476804828
l12_m15_a12_0306,841791017
l12_m15_a12_0608,3546241477
l12_m16_a01_0202,4283947550
l12_m16_a01_0208,528626432
l12_m16_a01_0902,4077008383
l12_m16_a02_0206,2125360297
l12_m16_a02_0904,2633359972
l12_m16_a02_1006,3314999202
l12_m16_a03_0204,1543298592
l12_m16_a03_0410,1091000266
l12_m16_a03_0708,1417760992
l12_m16_a03_0904,1470706113
l12_m16_a03_1104,3775268636
l12_m16_a03_1704,3851123630
l12_m16_a03_1708,3963434885
l12_m16_a03_1906,18560904
l12_m16_a03_2004,4067541701
l12_m16_a03_9904,715226699
l12_m16_a04_0202,2946124717
l12_m16_a04_0206,2834796468
l12_m16_a04_0208,1330619059
l12_m16_a04_0410,1543661426
l12_m16_a04_0706,2923187551
l12_m16_a04_0902,2748294220
l12_m16_a04_1704,4170074902
l12_m16_a04_1806,500985095
l12_m16_a05_0902,1754494953
l12_m16_a07_0208,3386626077
l12_m16_a07_0906,573969147
l12_m16_a07_0908,3314434044
l12_m16_a07_1310,1734698044
l12_m16_a07_1606,2446733987
l12_m16_a07_1806,2605195177
l12_m16_a07_1906,2592765342
l12_m16_a07_2106,2251066312
l12_m16_a08_0204,825962211
l12_m16_a08_0208,948789960
l12_m16_a08_0904,1030668546
l12_m16_a08_0906,3546325038
l12_m16_a08_0908,886607145
l12_m16_a08_1806,1780395388
l12_m16_a08_1906,1809631051
l12_m16_a08_2002,1909823283
l12_m16_a08_2104,2574538801
l12_m16_a08_2108,2428638234
l12_m16_a09_0904,4130476711
l12_m16_a09_1708,1302729955
l12_m16_a11_0204,2957210783
l12_m16_a11_9914,3624265141
l12_m17_a01_0302,290970391
l12_m17_a01_0404,4252723367
l12_m17_a01_0410,3809320447
l12_m17_a01_0608,4148818146
l12_m17_a01_0908,4229281759
l12_m17_a01_1102,2859427868
l12_m17_a01_1104,1124912425
l12_m17_a01_1108,1253736706
l12_m17_a01_2006,3195365852
l12_m17_a01_2104,1371103943
l12_m17_a03_0202,1566380075
l12_m17_a03_0404,2964572588
l12_m17_a03_0406,1589487744
l12_m17_a03_0408,3104146823
l12_m17_a03_0908,2984056532
l12_m17_a03_1102,3886532887
l12_m17_a03_1104,247753762
l12_m17_a03_1106,3771337998
l12_m17_a03_1108,124919817
l12_m17_a03_1702,3811227045
l12_m17_a03_1904,14106010
l12_m17_a03_2006,4089301207
l12_m17_a05_0206,2355705647
l12_m17_a05_0402,2408157060
l12_m17_a05_0404,1726622385
l12_m17_a05_0406,2296662941
l12_m17_a05_0408,1868326554
l12_m17_a05_0902,2270239959
l12_m17_a05_1102,838740490
l12_m17_a05_1106,915664403
l12_m17_a05_1108,3509306132
l12_m17_a05_1602,884030607
l12_m17_a05_1702,896751288
l12_m17_a05_1704,3692098445
l12_m17_a05_1904,3599687303
l12_m17_a05_2006,635710410
l12_m17_a05_9908,445430339
l12_m17_a06_1102,3077200036
l12_m17_a06_1702,3018269718
l12_m17_a06_1704,1518633251
l12_m17_a06_1706,3029000207
l12_m17_a07_0202,3335279165
l12_m17_a07_0206,3248592420
l12_m17_a07_0406,3308055190
l12_m17_a07_0408,580175761
l12_m17_a07_1104,2505387572
l12_m17_a07_1106,2069581592
l12_m17_a07_1702,2025584563
l12_m17_a07_2002,1866551000
l12_m17_a07_9916,2850490126
l12_m18_a01_0402,3843266079
l12_m18_a01_1002,1520851366
l12_m18_a01_1202,1495436744
l12_m18_a01_1204,2957060349
l12_m18_a01_1208,3119998166
l12_m18_a01_1706,1485081402
l12_m18_a01_1802,1421150238
l12_m18_a01_1804,3184962859
l12_m18_a01_1806,1406716935
l12_m18_a01_2102,1238473855
l12_m18_a02_1002,3694275336
l12_m18_a02_1008,1021821462
l12_m18_a02_1202,3753312102
l12_m18_a02_1208,1063458424
l12_m18_a02_1706,3725654420
l12_m18_a02_1802,3525409456
l12_m18_a03_1002,393148589
l12_m18_a03_1004,4262288792
l12_m18_a03_1008,4156232115
l12_m18_a03_1202,350891203
l12_m18_a03_1206,327674074
l12_m18_a03_1706,357313073
l12_m18_a03_1802,427665685
l12_m18_a03_1902,415220514
l12_m18_a03_2106,57997677
l12_m18_a04_1004,3808980256
l12_m18_a04_1006,218500108
l12_m18_a04_1206,243456098
l12_m18_a04_1304,3780039545
l12_m18_a04_1802,75012525
l12_m18_a04_2108,4190758098
l12_m18_a04_9918,968885034
l12_m18_a05_1002,3241614256
l12_m18_a05_1004,676642437
l12_m18_a05_1008,568521390
l12_m18_a05_1202,3266564062
l12_m18_a05_1204,735079147
l12_m18_a05_1206,3319663559
l12_m18_a05_1208,577119936
l12_m18_a05_1902,3471188031
l12_m18_a06_1006,1087286535
l12_m18_a06_1310,3002107690
l12_m18_a06_1902,1215451793
l12_m18_a06_2002,1427556080
l12_m18_a06_2104,3182889458
l12_m18_a06_9922,3220183292
l12_m18_a07_1006,2341633698
l12_m18_a07_1204,1712901088
l12_m18_a09_1204,1544727184
l12_m19_a01_0204,3879675046
l12_m19_a01_0702,144130936
l12_m19_a01_0708,3896683110
l12_m19_a01_2102,2786326337
l12_m19_a03_0702,1163911795
l12_m19_a03_0704,2889631558
l12_m19_a03_9912,735228338
l12_m19_a04_0702,1482347211
l12_m19_a04_0706,1597445842
l12_m19_a04_0708,3096394709
l12_m19_a04_1608,32585351
l12_m19_a04_2106,4055081707
l12_m19_a05_0706,2490090871
l12_m19_a05_0708,1943267440
l12_m19_a05_1604,3273369865
l12_m19_a05_1608,3400394018
l12_m19_a05_1708,3413085973
l12_m19_a05_1908,3253838367
l12_m19_a05_2004,3575872085
l12_m19_a06_0702,361919424
l12_m19_a06_0704,4243707637
l12_m19_a06_0706,318748633
l12_m19_a06_2002,3134500302
l12_m19_a06_2004,1404504315
l12_m19_a06_2006,3183045079
l12_m19_a06_2008,1510032592
l12_m19_a06_2102,3138832377
l12_m19_a06_2104,1383424716
l12_m19_a06_2106,3162178528
l12_m19_a06_2108,1539518183
l12_m19_a07_2004,2565593950
l12_m19_a07_9926,2617468030
l12_m19_a08_1908,2104472001
l12_m19_a09_9928,1102129161
l12_m24_a01_1304,845005893
l12_m24_a02_1302,1571427294
l12_m24_a02_1306,1523046343
l12_m24_a02_1308,3179281088
l12_m24_a02_1602,1533137205
l12_m24_a03_1304,2140497230
l12_m24_a04_1308,1797659101
l12_m24_a04_1602,2369270312
l12_m24_a05_1302,1085219686
l12_m24_a05_1306,1203955583
l12_m24_a05_1608,2796619923
l12_m24_a06_1302,3325776328
l12_m24_a06_9920,3525377887
l12_m24_a07_1602,195838086
l12_m24_a07_1604,3805275571
l12_m24_a07_1606,214008991
l12_m24_a07_1608,3950619032
l12_m24_a08_1308,484759974
l12_m24_a08_1606,4254545482
l12_m24_a08_9902,873635201
l12_m24_a09_1310,3229135728
l12_m24_a09_1606,919332335
l13_m01_a01_0203,906874695
l13_m01_a01_0701,3737676928
l13_m01_a01_0703,818285996
l13_m01_a01_0705,3651512473
l13_m01_a01_0707,934005173
l13_m01_a01_0801,3583257533
l13_m01_a01_0805,3539595172
l13_m01_a01_1203,2394007586
l13_m01_a01_1207,2312924219
l13_m01_a01_1405,1667199397
l13_m01_a02_0201,1587010757
l13_m01_a02_0203,2962865641
l13_m01_a02_0205,1509562588
l13_m01_a02_0701,1482432046
l13_m01_a02_0705,1597102647
l13_m01_a02_0707,2973743899
l13_m01_a02_0801,1392531731
l13_m01_a02_0803,3171825727
l13_m01_a02_0805,1416469770
l13_m01_a02_0903,3167506952
l13_m01_a02_1005,3804408791
l13_m01_a02_1203,136698508
l13_m01_a02_1305,3766752654
l13_m01_a02_1403,212379198
l13_m01_a02_1407,197485095
l13_m01_a02_1903,74462573
l13_m01_a03_0201,2513112928
l13_m01_a03_0205,2460404601
l13_m01_a03_0207,2091428437
l13_m01_a03_0701,2466303371
l13_m01_a03_0705,2490173842
l13_m01_a03_0707,2053335230
l13_m01_a03_0801,2556201654
l13_m01_a03_0805,2670808751
l13_m01_a03_0807,1899966339
l13_m01_a03_1901,555911140
l13_m01_a03_1903,3475826376
l13_m01_a03_1905,642728957
l13_m01_a03_1907,3359711953
l13_m01_a04_0201,2295218136
l13_m01_a04_0207,1638767341
l13_m01_a04_0807,1815748411
l13_m01_a04_1901,1009235804
l13_m01_a04_1903,3525957232
l13_m01_a04_1905,994734917
l13_m01_a04_1907,3578008169
l13_m01_a04_9901,4187201459
l13_m01_a04_9911,3767054066
l13_m01_a04_9927,583424004
l13_m01_a05_0201,1133702269
l13_m01_a05_0205,1157572708
l13_m01_a05_0207,2867939656
l13_m01_a05_0503,2832440276
l13_m01_a05_0605,1140228280
l13_m01_a05_0607,2918769044
l13_m01_a05_0701,1163472534
l13_m01_a05_0705,1110764175
l13_m01_a05_0707,2889517987
l13_m01_a05_0803,2685077639
l13_m01_a05_0807,2808532126
l13_m01_a05_1901,4152059129
l13_m01_a05_1903,427099605
l13_m01_a05_1905,4028014816
l13_m01_a05_1907,504938956
l13_m01_a06_0203,722010111
l13_m01_a06_0801,3364952837
l13_m01_a06_0803,647985705
l13_m01_a09_0203,3663613226
l13_m01_a09_0703,3700789185
l13_m01_a12_0205,4287435624
l13_m01_a12_0605,4169448372
l13_m01_a12_0703,270890166
l13_m01_a12_0805,4061828798
l13_m01_a12_0807,471136146
l13_m01_a12_1901,1275682805
l13_m01_a12_1905,1264884716
l13_m01_a12_1907,2775251648
l13_m01_a12_9903,1739789878
l13_m02_a01_0901,1063385737
l13_m02_a01_0907,3590479804
l13_m02_a01_1001,2282530403
l13_m02_a01_1003,1711458127
l13_m02_a01_1005,2405524090
l13_m02_a01_1303,1682209046
l13_m02_a01_1307,1663679759
l13_m02_a01_9919,1437142128
l13_m02_a02_0903,1476126987
l13_m02_a02_0907,1352019218
l13_m02_a02_1003,3767973345
l13_m02_a02_1005,167055572
l13_m02_a02_1303,3805285304
l13_m02_a02_1801,9143669
l13_m02_a03_0307,2522708833
l13_m02_a03_0901,1923701634
l13_m02_a03_0905,1975820187
l13_m02_a03_0907,2613771959
l13_m02_a03_1009,3407843162
l13_m02_a03_1303,697096221
l13_m02_a03_1305,3236920616
l13_m02_a03_1801,3419887312
l13_m02_a03_1803,634992636
l13_m02_a03_1805,3434779337
l13_m02_a04_0307,2337819609
l13_m02_a04_0903,2174880278
l13_m02_a04_1001,3636541392
l13_m02_a04_1003,919557884
l13_m02_a04_1005,3752653769
l13_m02_a04_1007,832738021
l13_m02_a04_1009,3592077282
l13_m02_a04_1301,3666315657
l13_m02_a04_1303,881453221
l13_m02_a04_1305,3723120016
l13_m02_a04_1801,3604113000
l13_m02_a04_1803,953943876
l13_m02_a04_1807,1068614493
l13_m02_a05_0901,2767239327
l13_m02_a05_0903,1258215859
l13_m02_a05_0905,2745007238
l13_m02_a05_1001,329114741
l13_m02_a05_1301,299588140
l13_m02_a06_1007,2087334894
l13_m02_a06_1009,2614238953
l13_m02_a07_0901,3912767892
l13_m02_a07_0905,3998604685
l13_m02_a07_1001,1582646654
l13_m02_a07_1007,3073826891
l13_m02_a07_1009,1351535948
l13_m02_a07_1301,1544813351
l13_m02_a07_1305,1535000382
l13_m02_a07_1307,3044040210
l13_m02_a07_1803,3192419818
l13_m02_a07_1805,1462489311
l13_m02_a07_1807,3106255347
l13_m02_a07_9925,2708205701
l13_m02_a08_0907,4044164724
l13_m02_a08_1003,1091409543
l13_m02_a08_1007,1180717726
l13_m02_a08_1009,2715320217
l13_m02_a08_1307,1143401671
l13_m02_a08_1805,2793234954
l13_m02_a08_1807,1215496998
l13_m02_a09_0905,3563044093
l13_m02_a09_1301,1712953943
l13_m02_a09_1801,1783395766
l13_m02_a09_1803,2218923162
l13_m02_a09_1805,1830924719
l13_m02_a09_1807,2200948867
l13_m02_a09_9905,2841113463
l13_m02_a09_9915,2957820470
l13_m02_a10_1307,235037982
l13_m02_a10_9913,3629596031
l13_m03_a01_0207,899013475
l13_m03_a01_0301,3711177825
l13_m03_a01_0303,859469133
l13_m03_a01_0305,3663319160
l13_m03_a01_0309,3555695699
l13_m03_a01_0703,875814289
l13_m03_a01_0803,1064278700
l13_m03_a01_1501,1627721654
l13_m03_a01_1505,1718143919
l13_m03_a01_1507,2288429699
l13_m03_a03_0301,2432480618
l13_m03_a03_0303,2129843270
l13_m03_a03_0305,2542891379
l13_m03_a03_0307,2040467551
l13_m03_a03_0309,2653371736
l13_m03_a03_0603,2017007277
l13_m03_a03_1501,751677117
l13_m03_a03_1503,3267612561
l13_m03_a03_1505,731933348
l13_m03_a03_1507,3316517768
l13_m03_a03_1701,793344723
l13_m03_a03_1703,3242662911
l13_m03_a03_1705,673496778
l13_m03_a03_1707,3324698598
l13_m03_a05_0303,2829793115
l13_m03_a05_0305,1103663726
l13_m03_a05_0307,2949051202
l13_m03_a05_0309,1216273989
l13_m03_a05_0707,2832161694
l13_m03_a05_1501,4204023200
l13_m03_a05_1503,345648268
l13_m03_a05_1505,4260989369
l13_m03_a05_1507,335014037
l13_m03_a05_1701,4178614734
l13_m03_a05_1703,387905762
l13_m03_a05_1705,4269628887
l13_m03_a05_1707,275987707
l13_m03_a05_9923,3926040453
l13_m03_a06_0301,3224446169
l13_m03_a06_0307,693273068
l13_m03_a06_1501,2080390926
l13_m03_a07_0303,3848509008
l13_m03_a07_0305,201339749
l13_m03_a07_0309,95846222
l13_m03_a07_1503,1498582407
l13_m03_a07_1505,2956011698
l13_m03_a07_1507,1581205918
l13_m03_a07_1701,3034069189
l13_m03_a07_1703,1523997161
l13_m03_a07_1705,3015048412
l13_m03_a07_1707,1572576752
l13_m03_a09_0307,3624153913
l13_m03_a09_1503,1666772215
l13_m03_a09_9905,1184208969
l13_m03_a10_0309,3200533570
l13_m03_a10_0707,1584775577
l13_m03_a10_1507,3847058066
l13_m03_a10_1701,262800329
l13_m03_a10_1703,3785646821
l13_m03_a10_1705,147310544
l13_m03_a10_1707,3871975164
l13_m04_a01_0301,1072172824
l13_m04_a01_1201,2257977930
l13_m04_a01_1203,1754817382
l13_m04_a02_1201,159972
l13_m04_a02_1205,124761341
l13_m04_a02_1207,3915503057
l13_m04_a03_1201,3411977025
l13_m04_a03_1205,3425920856
l13_m04_a04_1205,3509999584
l13_m04_a05_1205,443188293
l13_m04_a05_1207,4100253033
l13_m04_a05_9917,614339366
l13_m04_a06_1203,1973244894
l13_m04_a06_1207,1928370119
l13_m04_a08_1201,2711180162
l13_m05_a01_1401,1842943430
l13_m05_a01_1403,2211935466
l13_m05_a01_1405,1790235103
l13_m05_a01_9921,2458111224
l13_m05_a03_1401,538031309
l13_m05_a03_1403,3458192865
l13_m05_a03_1405,662466772
l13_m05_a04_1401,1024754805
l13_m05_a04_1407,3564577088
l13_m05_a05_1401,4131936208
l13_m05_a05_1403,407254780
l13_m05_a05_1407,522973925
l13_m05_a06_1407,2579464267
l13_m05_a08_1405,1304133655
l13_m12_a01_0501,4160085037
l13_m12_a01_0605,4074677869
l13_m12_a02_0501,1902227075
l13_m12_a02_0503,2674905007
l13_m12_a02_0603,2636739062
l13_m12_a02_0605,1951061187
l13_m12_a02_0607,2588194287
l13_m12_a03_0503,1412635658
l13_m12_a03_0505,3176184127
l13_m12_a03_0603,1450549843
l13_m12_a04_0501,2805484958
l13_m12_a04_0503,1228287154
l13_m12_a04_0507,1314646187
l13_m12_a04_0601,2776560583
l13_m12_a04_9909,3723588418
l13_m12_a05_0505,1795775010
l13_m12_a05_0507,2231843598
l13_m12_a05_0601,1847730274
l13_m12_a06_0501,3941657749
l13_m12_a06_0505,3986499724
l13_m12_a06_0507,59984288
l13_m12_a06_0601,3904262860
l13_m12_a06_0603,112735200
l13_m12_a06_9907,2005008206
l13_m12_a07_0507,3369048581
l13_m12_a08_0601,3535549372
l13_m12_a08_0607,1004508809
l13_m12_a09_0505,483105369
l13_m12_a09_0607,4035134764
l13_m15_a01_0204,1611408734
l13_m15_a01_0702,2409906816
l13_m15_a01_0704,1724377013
l13_m15_a01_0706,2294908569
l13_m15_a01_0708,1869720478
l13_m15_a01_0802,2230846909
l13_m15_a01_0806,2207629732
l13_m15_a01_1204,3635429947
l13_m15_a01_1208,3506834960
l13_m15_a01_1406,842227621
l13_m15_a02_0202,268169925
l13_m15_a02_0204,3868743664
l13_m15_a02_0206,144062172
l13_m15_a02_0702,154153006
l13_m15_a02_0706,241038391
l13_m15_a02_0708,3924154672
l13_m15_a02_0802,40662803
l13_m15_a02_0804,3943682598
l13_m15_a02_0806,83997450
l13_m15_a02_0904,3939350545
l13_m15_a02_1006,3014559191
l13_m15_a02_1204,1579430037
l13_m15_a02_1306,2984786830
l13_m15_a02_1404,1521044519
l13_m15_a02_1408,1394540556
l13_m15_a02_1904,1383194484
l13_m15_a03_0202,3299287392
l13_m15_a03_0206,3284854137
l13_m15_a03_0208,611502206
l13_m15_a03_0702,3261916043
l13_m15_a03_0706,3305187218
l13_m15_a03_0708,582552213
l13_m15_a03_0802,3375408310
l13_m15_a03_0806,3462226095
l13_m15_a03_0808,702893480
l13_m15_a03_1902,1884203492
l13_m15_a03_1904,2569866449
l13_m15_a03_1906,1998810621
l13_m15_a03_1908,2426093818
l13_m15_a04_0202,3651277272
l13_m15_a04_0208,964163782
l13_m15_a04_0808,887127312
l13_m15_a04_1902,1833671004
l13_m15_a04_1904,2217229417
l13_m15_a04_1906,1780899141
l13_m15_a04_1908,2375970882
l13_m15_a04_9902,2835329459
l13_m15_a04_9912,2984542450
l13_m15_a04_9928,2048670255
l13_m15_a05_0202,318685821
l13_m15_a05_0206,361956964
l13_m15_a05_0208,4062915427
l13_m15_a05_0504,4275204557
l13_m15_a05_0606,312127160
l13_m15_a05_0608,4112679871
l13_m15_a05_0702,339017878
l13_m15_a05_0706,324584591
l13_m15_a05_0708,4108380552
l13_m15_a05_0804,4127908510
l13_m15_a05_0808,4290555573
l13_m15_a05_1902,2786544377
l13_m15_a05_1904,1333063628
l13_m15_a05_1906,2709163744
l13_m15_a05_1908,1187161063
l13_m15_a06_0204,2097747430
l13_m15_a06_0802,2583508229
l13_m15_a06_0804,1889439792
l13_m15_a09_0204,2355078963
l13_m15_a09_0704,2324981208
l13_m15_a12_0206,2933996904
l13_m15_a12_0606,2850592180
l13_m15_a12_0704,1176805039
l13_m15_a12_0806,2742466750
l13_m15_a12_0808,1154389433
l13_m15_a12_1902,493187573
l13_m15_a12_1906,436778476
l13_m15_a12_1908,4256209131
l13_m15_a12_9904,833813551
l13_m16_a01_0902,1846400137
l13_m16_a01_0908,2396536215
l13_m16_a01_1002,3646982243
l13_m16_a01_1004,805514582
l13_m16_a01_1006,3725413498
l13_m16_a01_1304,843420431
l13_m16_a01_1308,1005838116
l13_m16_a01_9920,3476920493
l13_m16_a02_0904,33162002
l13_m16_a02_0908,139218745
l13_m16_a02_1004,3063373816
l13_m16_a02_1006,1486438100
l13_m16_a02_1304,3033653665
l13_m16_a02_1802,1374137205
l13_m16_a03_0308,3464960330
l13_m16_a03_0902,600143234
l13_m16_a03_0906,615035291
l13_m16_a03_0908,3272645788
l13_m16_a03_1010,1673361669
l13_m16_a03_1304,2139959812
l13_m16_a03_1306,2441302824
l13_m16_a03_1802,2595977424
l13_m16_a03_1804,1943592421
l13_m16_a03_1806,2648095945
l13_m16_a04_0308,3548522994
l13_m16_a04_0904,3617841167
l13_m16_a04_1002,2309822928
l13_m16_a04_1004,1624161509
l13_m16_a04_1006,2395004361
l13_m16_a04_1008,1769533646
l13_m16_a04_1010,2126006717
l13_m16_a04_1302,2347476873
l13_m16_a04_1304,1653080764
l13_m16_a04_1306,2357617552
l13_m16_a04_1802,2277394536
l13_m16_a04_1804,1860037981
l13_m16_a04_1808,1735106934
l13_m16_a05_0902,4120680095
l13_m16_a05_0904,486486954
l13_m16_a05_0906,4075901574
l13_m16_a05_1002,1123142261
l13_m16_a05_1302,1085764652
l13_m16_a06_1008,615535045
l13_m16_a06_1010,863037622
l13_m16_a07_0902,3092526996
l13_m16_a07_0906,3208246157
l13_m16_a07_1002,255421310
l13_m16_a07_1008,4025254496
l13_m16_a07_1010,4163648275
l13_m16_a07_1302,226481447
l13_m16_a07_1306,168956222
l13_m16_a07_1308,3987356729
l13_m16_a07_1804,3897139187
l13_m16_a07_1806,105381599
l13_m16_a07_1808,3791639512
l13_m16_a07_9926,4027047557
l13_m16_a08_0908,2849467487
l13_m16_a08_1004,386694302
l13_m16_a08_1008,515518645
l13_m16_a08_1010,159025606
l13_m16_a08_1308,486313708
l13_m16_a08_1806,4145105930
l13_m16_a08_1808,279535885
l13_m16_a09_0906,2234749693
l13_m16_a09_1302,930460759
l13_m16_a09_1802,991976374
l13_m16_a09_1804,3527671427
l13_m16_a09_1806,1011720111
l13_m16_a09_1808,3690312360
l13_m16_a09_9906,4164672887
l13_m16_a09_9916,3777031222
l13_m16_a10_1308,1456998197
l13_m16_a10_9914,2388055910
l13_m17_a01_0208,1833941320
l13_m17_a01_0302,2354592353
l13_m17_a01_0304,1698406228
l13_m17_a01_0306,2335571576
l13_m17_a01_0310,2068670988
l13_m17_a01_0704,1647458184
l13_m17_a01_0804,1768845493
l13_m17_a01_1502,812196278
l13_m17_a01_1506,923067823
l13_m17_a01_1508,3502033064
l13_m17_a03_0302,3247479658
l13_m17_a03_0304,687029855
l13_m17_a03_0306,3338493811
l13_m17_a03_0308,558199412
l13_m17_a03_0310,914737927
l13_m17_a03_0604,775486644
l13_m17_a03_1502,2107736253
l13_m17_a03_1504,2495751560
l13_m17_a03_1506,2060207268
l13_m17_a03_1508,2641652131
l13_m17_a03_1702,2116375763
l13_m17_a03_1704,2538009062
l13_m17_a03_1706,2034798794
l13_m17_a03_1708,2666577357
l13_m17_a05_0304,4272610626
l13_m17_a05_0306,279231598
l13_m17_a05_0308,4145844585
l13_m17_a05_0310,3772524570
l13_m17_a05_0708,4027922869
l13_m17_a05_1502,2885182368
l13_m17_a05_1504,1117505173
l13_m17_a05_1506,2895488953
l13_m17_a05_1508,1261275838
l13_m17_a05_1702,2826745806
l13_m17_a05_1704,1092555515
l13_m17_a05_1706,2937156567
l13_m17_a05_1708,1219059408
l13_m17_a05_9924,3154343324
l13_m17_a06_0302,2438793945
l13_m17_a06_0308,1904796615
l13_m17_a06_1502,762056974
l13_m17_a07_0304,3009576009
l13_m17_a07_0306,1567366501
l13_m17_a07_0310,2903804177
l13_m17_a07_1504,257124254
l13_m17_a07_1506,3780970162
l13_m17_a07_1508,115682229
l13_m17_a07_1702,3853784773
l13_m17_a07_1704,215462896
l13_m17_a07_1706,3805926108
l13_m17_a07_1708,90308571
l13_m17_a09_0308,2162053394
l13_m17_a09_1504,895026926
l13_m17_a09_9906,402241097
l13_m17_a10_0310,375829021
l13_m17_a10_0708,112174002
l13_m17_a10_1508,3180794041
l13_m17_a10_1702,1590046153
l13_m17_a10_1704,3081079036
l13_m17_a10_1706,1504438736
l13_m17_a10_1708,3188966615
